timestamp_ms,imu_pitch_deg,imu_pitch_vel,state,rep_id,ecg_raw,ecg_env
12484,65.005,158.917,-1,1,335,2.6792164304719805
12494,65.392,155.656,-1,1,342,2.672331061403057
12504,65.748,152.075,-1,1,307,2.661764600600182
12514,66.101,148.663,-1,1,354,2.647172686755456
12524,66.47,145.871,-1,1,322,2.6282075958974933
12534,66.88,144.011,-1,1,342,2.6045111993597567
12544,67.305,142.513,-1,1,351,2.575846152725761
12554,67.691,140.756,-1,1,311,2.5422540741461606
12564,67.823,135.568,-1,1,358,2.5040678990741894
12574,67.917,131.195,-1,1,315,2.4617740923160882
12584,67.923,126.39,-1,1,334,2.4158463853049437
12594,67.869,121.868,-1,1,338,2.3666893633441015
12604,67.814,118.607,-1,1,302,2.314732167128268
12614,67.798,116.796,-1,1,354,2.2605539373826193
12624,67.798,115.724,-1,1,316,2.2048962143047777
12634,67.77,114.749,-1,1,334,2.1485472047159475
12644,67.651,113.113,-1,1,343,2.092199432004055
12654,67.398,110.213,-1,1,311,2.036371318591706
12664,67.019,106.393,-1,1,355,1.98140218454223
12674,66.581,102.904,-1,1,322,1.927512410682883
12684,66.114,100.058,-1,1,338,1.8749179386070083
12694,65.631,97.798,-1,1,345,1.823911455542906
12704,65.129,95.854,-1,1,305,1.774839072759553
12714,64.581,93.623,-1,1,353,1.7280546543361426
12724,63.954,90.686,-1,1,321,1.6839246017573284
12734,63.231,87.058,-1,1,331,1.6428152046165492
12744,62.421,83.14,-1,1,347,1.60503721205287
12754,61.529,78.99,-1,1,311,1.5708104338086997
12764,60.566,74.616,-1,1,350,1.5402648881105814
12774,59.548,70.116,-1,1,319,1.5134538819130121
12784,58.539,66.581,-1,1,334,1.4903633619522463
12794,57.525,63.583,-1,1,345,1.4709153067357355
12804,56.494,60.78,-1,1,308,1.4549677560511756
12814,55.443,57.895,-1,1,345,1.442323719713677
12824,54.364,54.595,-1,1,321,1.4327569031243415
12834,53.252,50.757,-1,1,331,1.4260426632361656
12844,52.111,46.47,-1,1,346,1.4220039575900394
12854,50.959,42.043,-1,1,302,1.4205525463037643
12864,49.812,37.775,-1,1,350,1.4216589556428278
12874,48.685,33.912,-1,1,307,1.4252777161502632
12884,47.581,30.571,-1,1,329,1.431305202144478
12894,46.506,27.828,-1,1,339,1.4395630430145094
12904,45.456,25.633,-1,1,298,1.449783407221247
12914,44.413,23.672,-1,1,344,1.4616169309206646
12924,43.375,21.824,-1,1,304,1.4746623712455762
12934,42.354,20.254,-1,1,326,1.488473805328682
12944,41.362,19.108,-1,1,334,1.502542444963898
12954,40.388,18.265,-1,1,290,1.5163244247656529
12964,39.419,17.522,-1,1,341,1.5293373498694833
12974,38.446,16.801,-1,1,307,1.5412327819384688
12984,37.451,15.813,-1,1,326,1.5517996275837522
12994,36.454,14.899,-1,1,340,1.5609908939120989
13004,35.465,14.065,-1,1,297,1.5689880648086363
13014,34.488,13.229,-1,1,339,1.5761717735338008
13024,33.523,12.328,-1,1,304,1.5829783456222914
13034,32.556,11.17,-1,1,326,1.5897733082025096
13044,31.565,9.616,-1,1,332,1.5968127593406398
13054,30.538,7.619,-1,1,288,1.6042702900501855
13064,29.473,5.201,-1,1,343,1.6123071777811022
13074,28.385,2.475,0,1,303,1.6211359087108088
13084,27.304,-0.276,0,1,326,1.6310090585319226
13094,26.244,-2.852,0,1,334,1.642175047556542
13104,25.214,-4.969,0,1,295,1.6548697554581382
13114,24.211,-6.56,0,1,342,1.6693075323704019
13124,23.235,-7.692,0,1,305,1.685652902884296
13134,22.264,-8.697,0,1,319,1.7040001734647696
13144,21.297,-9.728,0,1,336,1.7243456509739072
13154,20.351,-10.577,1,1,296,1.7465539803534864
13164,19.435,-11.121,1,1,340,1.7703508862359318
13174,18.545,-11.442,1,1,307,1.7953514566085913
13184,17.614,-12.738,1,1,323,1.8211257461648163
13194,16.591,-15.608,1,1,334,1.8472688459264583
13204,15.436,-20.227,1,1,285,1.873431370387645
13214,14.209,-25.684,1,1,332,1.8993680688749264
13224,12.96,-31.299,1,1,300,1.9250246850110706
13234,11.725,-36.68,1,1,319,1.950538707095131
13244,10.504,-42.009,1,1,331,1.9761576342876523
13254,9.276,-47.579,1,1,286,2.002200524542761
13264,8.028,-53.472,1,1,329,2.029028833215932
13274,6.735,-59.949,1,1,297,2.0569570077572474
13284,5.417,-66.577,1,1,306,2.0861710846885146
13294,4.126,-72.579,1,1,319,2.1167088166661627
13304,2.902,-77.438,1,1,275,2.14846137273457
13314,1.75,-81.111,1,1,325,2.181167526179194
13324,0.663,-83.928,1,1,283,2.214424472122059
13334,-0.371,-86.356,1,1,301,2.247757923340732
13344,-1.346,-88.695,1,1,317,2.2807327575410032
13354,-2.366,-92.75,1,1,263,2.312996303675525
13364,-3.496,-98.561,1,1,307,2.3442285252304713
13374,-4.619,-103.108,1,1,277,2.3740860999332196
13384,-5.614,-104.669,1,1,292,2.4021552046737424
13394,-6.446,-104.038,1,1,302,2.4279083811500075
13404,-7.202,-104.264,1,1,249,2.450757951752811
13414,-7.933,-105.785,1,1,297,2.470254649475123
13424,-8.723,-108.752,1,1,271,2.4862850209034164
13434,-9.561,-112.089,1,1,286,2.499061385312834
13444,-10.386,-114.768,1,1,300,2.508927433723547
13454,-11.114,-115.973,1,1,252,2.516176990546851
13464,-11.811,-117.455,1,1,305,2.5209669894521514
13474,-12.49,-119.29,1,1,275,2.5233240100538903
13484,-13.124,-120.525,1,1,286,2.523289007343969
13494,-13.69,-120.546,1,1,301,2.5211400727170687
13504,-14.163,-119.181,1,1,250,2.517478110871227
13514,-14.566,-117.301,1,1,297,2.513091235100232
13524,-14.9,-115.215,1,1,265,2.50877007006216
13534,-15.14,-112.724,1,1,278,2.5052155414844965
13544,-15.302,-110.231,1,1,294,2.503007101475484
13554,-15.391,-107.859,1,1,249,2.5025878763399403
13564,-15.416,-105.668,1,1,298,2.504267556106485
13574,-15.401,-103.669,1,1,263,2.5082341197776925
13584,-15.369,-101.821,1,1,280,2.514554584633663
13594,-15.328,-100.118,1,1,296,2.523164509100444
13604,-15.37,-100.052,1,1,252,2.533867054072833
13614,-15.453,-100.535,1,1,299,2.546366169036601
13624,-15.571,-101.386,1,1,266,2.5603181567229067
13634,-15.672,-101.963,1,1,297,2.5753448876135407
13644,-15.746,-102.413,1,1,298,2.5910119422361637
13654,-15.777,-102.727,1,1,256,2.60683674568159
13664,-15.715,-102.307,1,1,308,2.6223938285211625
13674,-15.52,-100.838,1,1,276,2.6374853429546854
13684,-15.18,-98.17,1,1,299,2.6521911960560525
13694,-14.769,-95.265,1,1,321,2.666748233520418
13704,-14.356,-92.813,1,1,277,2.6814299872209246
13714,-13.946,-90.566,1,1,317,2.6964806186835877
13724,-13.551,-88.613,1,1,302,2.7120388646277003
13734,-13.147,-86.477,1,1,304,2.7281003669608017
13744,-12.707,-84.096,1,1,330,2.7445671740791138
13754,-12.248,-82.193,1,1,274,2.7612953301543453
13764,-11.761,-80.72,1,1,329,2.7780757793541566
13774,-11.238,-79.401,1,1,297,2.7945986500224524
13784,-10.668,-77.945,1,1,307,2.810434661620435
13794,-10.054,-76.396,1,1,327,2.8250493120628146
13804,-9.357,-74.109,1,1,284,2.8378908063371875
13814,-8.598,-71.49,1,1,331,2.8485159426893794
13824,-7.77,-68.454,1,1,296,2.8566597495983794
13834,-6.895,-65.303,1,1,300,2.86220029573984
13844,-5.986,-62.006,1,1,310,2.865045096587176
13854,-5.059,-58.699,1,1,273,2.865065058654026
13864,-4.099,-55.139,1,1,315,2.8621661280786466
13874,-3.089,-51.197,1,1,280,2.856384900765948
13884,-2.01,-46.721,1,1,298,2.8478631722618433
13894,-0.856,-41.709,1,1,309,2.8367493155046515
13904,0.368,-36.251,1,1,267,2.8231733447893497
13914,1.652,-30.452,1,1,316,2.807332245170363
13924,2.983,-24.479,1,1,285,2.789563119708994
13934,4.349,-18.475,1,1,303,2.770290701734267
13944,5.754,-12.291,1,1,324,2.7499181522492364
13954,7.195,-6.019,1,1,276,2.7287910836596576
13964,8.682,0.52,0,2,334,2.7072160528424534
13974,10.205,7.128,0,2,299,2.685448560910148
13984,11.773,13.938,-1,2,308,2.6636454752102603
13994,13.38,20.874,-1,2,331,2.641811054013546
14004,15.026,27.926,-1,2,291,2.619749794691596
14014,16.783,36.315,-1,2,342,2.597053873965694
14024,18.579,44.648,-1,2,316,2.5731748859008046
14034,20.408,52.853,-1,2,324,2.5475863985816547
14044,22.256,60.761,-1,2,347,2.5199406803780784
14054,24.111,68.326,-1,2,297,2.4900910971755597
14064,25.959,75.485,-1,2,351,2.4579688831375766
14074,27.803,82.406,-1,2,315,2.423449577181327
14084,29.645,89.161,-1,2,320,2.3863378415654557
14094,31.476,95.645,-1,2,343,2.3464687488032503
14104,33.282,101.659,-1,2,299,2.303850259733283
14114,35.059,107.158,-1,2,350,2.258766843432416
14124,36.821,112.331,-1,2,320,2.211762213264684
14134,38.59,117.405,-1,2,331,2.1634992294778144
14144,40.344,122.009,-1,2,353,2.1146399666397566
14154,42.072,126.192,-1,2,308,2.0658493229635226
14164,43.772,130.176,-1,2,356,2.017830284008768
14174,45.428,133.842,-1,2,321,1.9712824504787456
14184,47.044,137.396,-1,2,327,1.926813523366209
14194,48.61,140.764,-1,2,350,1.8848763305251586
14204,50.123,143.998,-1,2,309,1.8457519243631129
14214,51.569,147.039,-1,2,354,1.8095679212033982
14224,52.913,149.41,-1,2,319,1.7763348615732388
14234,54.189,151.813,-1,2,329,1.7459741664915316
14244,55.422,154.569,-1,2,350,1.7183475180892636
14254,56.615,157.475,-1,2,294,1.6933245847278537
14264,57.776,160.386,-1,2,359,1.6708440838568404
14274,58.865,162.547,-1,2,324,1.6508996315638715
14284,59.871,163.951,-1,2,329,1.633512808738424
14294,60.798,164.775,-1,2,351,1.6187584348289166
14304,61.607,164.506,-1,2,303,1.606762846689143
14314,62.302,163.345,-1,2,354,1.5976327015129292
14324,62.908,161.748,-1,2,327,1.5914089459286862
14334,63.451,159.948,-1,2,326,1.588100097023146
14344,63.958,158.174,-1,2,346,1.5877235031183141
14354,64.451,156.797,-1,2,306,1.5902942512823517
14364,64.934,155.884,-1,2,352,1.5958075618124477
14374,65.388,155.103,-1,2,318,1.60425470783793
14384,65.796,154.116,-1,2,326,1.6156336034760013
14394,66.147,152.642,-1,2,349,1.6299429986251874
14404,66.435,150.499,-1,2,306,1.647200161839991
14414,66.656,147.502,-1,2,349,1.6674713029112935
14424,66.807,143.784,-1,2,325,1.6908557798515023
14434,66.972,141.042,-1,2,334,1.7174159501652597
14444,67.149,139.439,-1,2,351,1.7471096633896042
14454,67.316,138.234,-1,2,301,1.779762976153991
14464,67.423,136.428,-1,2,368,1.8150764546169753
14474,67.442,133.711,-1,2,329,1.8526791824446305
14484,67.372,130.206,-1,2,330,1.8922433220707444
14494,67.235,126.278,-1,2,360,1.9335748201725422
14504,67.051,122.395,-1,2,307,1.9765823276149557
14514,66.846,118.935,-1,2,355,2.0211739896899408
14524,66.623,115.716,-1,2,331,2.0671879766494934
14534,66.346,112.321,-1,2,331,2.1143689221528486
14544,65.97,108.262,-1,2,354,2.1623740623641425
14554,65.472,103.404,-1,2,313,2.2107978456985613
14564,64.862,98.267,-1,2,354,2.259170051751705
14574,64.152,93.152,-1,2,325,2.3069364656528957
14584,63.37,88.279,-1,2,320,2.3534928047682815
14594,62.552,83.771,-1,2,351,2.39826670621481
14604,61.728,79.658,-1,2,308,2.440766691627989
14614,60.907,75.987,-1,2,348,2.4805605887066586
14624,60.08,72.795,-1,2,323,2.517219300507162
14634,59.175,69.036,-1,2,322,2.5502696048322036
14644,58.174,64.978,-1,2,355,2.5791606831769727
14654,57.101,61.159,-1,2,308,2.6032632868744643
14664,55.982,57.702,-1,2,357,2.6219791009353015
14674,54.835,54.323,-1,2,333,2.6349631450073314
14684,53.709,50.785,-1,2,326,2.642278890105391
14694,52.62,47.124,-1,2,341,2.644329979747111
14704,51.573,43.565,-1,2,300,2.641684172331042
14714,50.569,40.304,-1,2,352,2.634994085314404
14724,49.595,37.434,-1,2,317,2.6249817598357508
14734,48.63,34.95,-1,2,322,2.612346419527025
14744,47.64,32.545,-1,2,350,2.597638555040685
14754,46.605,29.971,-1,2,300,2.5812425558721124
14764,45.555,27.552,-1,2,343,2.5634860329858116
14774,44.546,25.912,-1,2,324,2.5447588424046796
14784,43.595,25.165,-1,2,320,2.525524830254471
14794,42.672,24.839,-1,2,355,2.506224986804755
14804,41.742,24.475,-1,2,304,2.487181319093177
14814,40.787,23.826,-1,2,354,2.468592319423128
14824,39.82,22.98,-1,2,329,2.450599643408865
14834,38.856,22.051,-1,2,323,2.4333441538976546
14844,37.893,21.145,-1,2,353,2.416953701054521
14854,36.904,20.033,-1,2,305,2.4014736281705362
14864,35.89,18.66,-1,2,353,2.386820840006769
14874,34.865,17.179,-1,2,328,2.3728314397897865
14884,33.832,15.488,-1,2,324,2.3593546618586583
14894,32.808,13.722,-1,2,347,2.3462847669988514
14904,31.802,12.078,-1,2,298,2.333550799222395
14914,30.791,10.26,-1,2,342,2.321165156712094
14924,29.754,8.023,-1,2,322,2.309282036363522
14934,28.714,5.732,-1,2,323,2.298143822825537
14944,27.713,3.802,0,2,343,2.2879508217850315
14954,26.771,2.387,0,2,298,2.2787734001058335
14964,25.892,1.564,0,2,351,2.2705371766559987
14974,25.072,1.366,0,2,328,2.2630711987564043
14984,24.288,1.486,0,2,314,2.256213275202634
14994,23.508,1.434,0,2,348,2.249888629025524
15004,22.706,0.932,0,2,296,2.2440985695597058
15014,21.855,-0.279,0,2,337,2.238916883805121
15024,20.938,-2.377,0,2,320,2.2345452134392803
15034,19.957,-5.285,0,2,316,2.2313079633763624
15044,18.879,-9.763,0,2,350,2.229564988989075
15054,17.807,-14.064,1,2,299,2.2296621447189775
15064,16.738,-18.229,1,2,345,2.2319292284308854
15074,15.645,-22.422,1,2,318,2.2366419113779403
15084,14.515,-26.719,1,2,313,2.2439445924757697
15094,13.347,-31.175,1,2,348,2.253790216843021
15104,12.117,-36.404,1,2,296,2.2659238980633414
15114,10.802,-42.806,1,2,341,2.2799106933256654
15124,9.419,-49.8,1,2,320,2.2951935400736954
15134,8.027,-56.36,1,2,312,2.3111383354973776
15144,6.673,-61.827,1,2,336,2.327055966514263
15154,5.398,-65.599,1,2,284,2.3422696632810225
15164,4.224,-67.898,1,2,338,2.356231900935312
15174,3.083,-70.7,1,2,316,2.3685598189547243
15184,1.908,-75.241,1,2,306,2.3789441555231448
15194,0.706,-80.939,1,2,342,2.3870831599393987
15204,-0.54,-87.446,1,2,295,2.3927473523746086
15214,-1.776,-93.225,1,2,340,2.395890168625583
15224,-2.91,-96.79,1,2,307,2.3966880117230516
15234,-3.926,-98.488,1,2,301,2.395476496728065
15244,-4.822,-98.826,1,2,334,2.392637882560293
15254,-5.645,-98.995,1,2,275,2.388563318195536
15264,-6.39,-99.065,1,2,328,2.3837229956545816
15274,-7.104,-99.469,1,2,301,2.378712730140408
15284,-7.89,-101.647,1,2,298,2.3741881615205043
15294,-8.783,-105.416,1,2,328,2.370763471065174
15304,-9.631,-107.711,1,2,274,2.3689788561986753
15314,-10.411,-109.075,1,2,323,2.369332367933207
15324,-11.212,-111.493,1,2,300,2.3722896464626726
15334,-11.983,-113.61,1,2,292,2.3782252169020035
15344,-12.668,-114.398,1,2,322,2.387341917121604
15354,-13.292,-114.708,1,2,273,2.3996282669809923
15364,-13.908,-115.547,1,2,320,2.414872827950748
15374,-14.552,-117.131,1,2,296,2.43275291671234
15384,-15.162,-118.074,1,2,290,2.452992816640427
15394,-15.638,-117.06,1,2,313,2.4755024434073247
15404,-15.951,-114.302,1,2,268,2.5003823984457414
15414,-16.141,-110.997,1,2,304,2.5277928428189607
15424,-16.267,-108.273,1,2,277,2.5578159042739066
15434,-16.354,-106.227,1,2,277,2.590405534109639
15444,-16.424,-104.969,1,2,304,2.625378459125293
15454,-16.504,-104.776,1,2,255,2.6623985531198286
15464,-16.5,-104.31,1,2,305,2.7009897553915496
15474,-16.409,-103.646,1,2,275,2.7405726960587455
15484,-16.245,-102.534,1,2,264,2.780469882324641
15494,-16.065,-101.516,1,2,300,2.819924870229573
15504,-15.882,-100.382,1,2,247,2.858206897554586
15514,-15.709,-99.163,1,2,304,2.8946941311503
15524,-15.564,-98.249,1,2,279,2.9288101450770334
15534,-15.463,-97.894,1,2,276,2.959913536400957
15544,-15.388,-97.812,1,2,310,2.987273866688045
15554,-15.304,-97.733,1,2,253,3.010133076472175
15564,-15.177,-97.596,1,2,304,3.0278530541185766
15574,-14.981,-97.279,1,2,285,3.0400846285907837
15584,-14.706,-96.567,1,2,291,3.046771991819059
15594,-14.379,-95.566,1,2,326,3.0479792977321436
15604,-14.007,-94.021,1,2,281,3.043758392435929
15614,-13.617,-92.265,1,2,325,3.034172665902344
15624,-13.178,-89.845,1,2,313,3.019386893320045
15634,-12.677,-86.883,1,2,307,2.999741806940539
15644,-12.115,-83.641,1,2,332,2.9757998852718592
15654,-11.498,-80.37,1,2,294,2.9483352419038793
15664,-10.789,-76.433,1,2,337,2.9182521076525627
15674,-10.023,-72.339,1,2,307,2.8864690333761334
15684,-9.192,-68.083,1,2,308,2.853813709804689
15694,-8.311,-63.946,1,2,338,2.820955305605675
15704,-7.379,-59.848,1,2,284,2.788416606946189
15714,-6.417,-55.944,1,2,334,2.7566757713344456
15724,-5.42,-51.989,1,2,308,2.7262630894275057
15734,-4.375,-47.707,1,2,307,2.697752740645324
15744,-3.287,-43.162,1,2,340,2.6716744195755213
15754,-2.159,-38.377,1,2,286,2.6484530309997014
15764,-0.998,-33.444,1,2,331,2.6284357291758833
15774,0.209,-28.224,1,2,311,2.6119594779471895
15784,1.453,-22.938,1,2,308,2.5993773586023323
15794,2.736,-17.628,1,2,335,2.5910240689578345
15804,4.058,-12.338,1,2,293,2.5871577847939777
15814,5.427,-6.882,1,2,335,2.587910416665102
15824,6.843,-1.206,0,3,322,2.5932761954236017
15834,8.293,4.53,0,3,307,2.60316425324179
15844,9.777,10.4,-1,3,347,2.6174671842826265
15854,11.299,16.522,-1,3,292,2.636055874762946
15864,12.921,23.952,-1,3,341,2.6587079260786988
15874,14.565,31.234,-1,3,323,2.685081509024918
15884,16.236,38.379,-1,3,314,2.714799670568953
15894,17.937,45.413,-1,3,348,2.747564558811091
15904,19.675,52.484,-1,3,298,2.783166875159332
15914,21.424,59.18,-1,3,338,2.8213793343934346
15924,23.183,65.605,-1,3,321,2.8618462827390903
15934,24.945,71.763,-1,3,320,2.904041612821648
15944,26.71,77.84,-1,3,350,2.9472894922116604
15954,28.47,83.79,-1,3,299,2.9908034210733137
15964,30.212,89.47,-1,3,343,3.033697827165289
15974,31.935,94.915,-1,3,320,3.075036458978653
15984,33.624,99.85,-1,3,308,3.114003115197002
15994,35.285,104.43,-1,3,351,3.1501036841001295
16004,36.941,108.908,-1,3,299,3.183240685924395
16014,38.581,113.067,-1,3,351,3.2136138154994645
16024,40.209,117.062,-1,3,338,3.2415115258366467
16034,41.838,121.174,-1,3,318,3.267120726655555
16044,43.455,125.171,-1,3,366,3.2904582371761775
16054,45.031,128.654,-1,3,320,3.311421624839609
16064,46.552,131.638,-1,3,356,3.329894322558543
16074,48.036,134.755,-1,3,345,3.3458538484733613
16084,49.461,137.912,-1,3,330,3.359438507920398
16094,50.811,140.95,-1,3,365,3.370926699574232
16104,52.086,143.716,-1,3,317,3.380627269376765
16114,53.271,145.918,-1,3,356,3.3887465487692996
16124,54.375,147.775,-1,3,345,3.3953161141410524
16134,55.407,149.515,-1,3,326,3.4002045429362546
16144,56.384,151.311,-1,3,364,3.403146159198532
16154,57.31,152.97,-1,3,314,3.4037243751836015
16164,58.188,154.017,-1,3,347,3.4013782330761706
16174,59.023,154.106,-1,3,333,3.3955301466316374
16184,59.826,153.743,-1,3,316,3.3857721828647533
16194,60.6,153.39,-1,3,360,3.3719712057236455
16204,61.352,153.339,-1,3,310,3.3542513365042637
16214,62.069,153.379,-1,3,347,3.332900497124834
16224,62.758,153.646,-1,3,340,3.308251100814194
16234,63.426,154.336,-1,3,323,3.2805599427973497
16244,64.064,155.115,-1,3,365,3.249928396356563
16254,64.68,155.886,-1,3,321,3.21633954938964
16264,65.28,156.66,-1,3,358,3.1798347538150784
16274,65.819,156.604,-1,3,346,3.140727834387271
16284,66.289,155.733,-1,3,328,3.0997034521209024
16294,66.646,153.939,-1,3,358,3.0577201490262738
16304,66.882,151.183,-1,3,314,3.015795831880376
16314,67.016,147.676,-1,3,347,2.9748435119782424
16324,67.086,143.705,-1,3,342,2.9356107747864213
16334,67.121,139.725,-1,3,321,2.898652604476541
16344,67.121,135.848,-1,3,358,2.864330533596654
16354,67.078,132.099,-1,3,311,2.8328755326840005
16364,67.002,128.741,-1,3,349,2.8044522481640737
16374,66.896,125.607,-1,3,347,2.779146213483577
16384,66.747,122.303,-1,3,319,2.756917678835762
16394,66.537,118.676,-1,3,365,2.737592882656614
16404,66.233,114.381,-1,3,298,2.720913306088625
16414,65.829,109.53,-1,3,355,2.706643046850868
16424,65.344,104.624,-1,3,339,2.6946496942308515
16434,64.788,99.864,-1,3,321,2.684853947972134
16444,64.209,95.967,-1,3,364,2.677103761980316
16454,63.626,92.853,-1,3,316,2.671117498004014
16464,63.0,89.658,-1,3,356,2.6665440911853886
16474,62.286,85.805,-1,3,346,2.663072904288291
16484,61.352,79.481,-1,3,322,2.6604820019152355
16494,60.3,73.296,-1,3,355,2.658573119412004
16504,59.176,67.572,-1,3,313,2.657084497764526
16514,58.044,62.538,-1,3,354,2.655670071140586
16524,56.941,58.251,-1,3,340,2.6539064584951833
16534,55.874,54.597,-1,3,324,2.651312300940598
16544,54.86,51.42,-1,3,359,2.6473827654700526
16554,53.881,48.162,-1,3,308,2.641585369513437
16564,52.922,44.643,-1,3,343,2.63337015968716
16574,51.975,41.06,-1,3,335,2.6222734751757577
16584,51.04,37.586,-1,3,319,2.607991979645795
16594,50.114,34.416,-1,3,356,2.590325648022369
16604,49.201,31.784,-1,3,326,2.56914399495163
16614,48.281,29.531,-1,3,348,2.544478760606964
16624,47.339,27.479,-1,3,330,2.516576192433416
16634,46.374,25.668,-1,3,314,2.485817881553053
16644,45.395,24.149,-1,3,354,2.4526550847879025
16654,44.411,22.954,-1,3,310,2.4175992079932165
16664,43.415,21.867,-1,3,344,2.381152930206772
16674,42.414,20.828,-1,3,336,2.343701319851686
16684,41.443,20.126,-1,3,312,2.3054967158675526
16694,40.495,19.378,-1,3,349,2.266751314838812
16704,39.593,18.785,-1,3,312,2.2277162914929045
16714,38.745,18.586,-1,3,351,2.188667846364085
16724,37.909,18.369,-1,3,333,2.149869803183978
16734,37.036,17.435,-1,3,317,2.1115705796058872
16744,36.123,15.681,-1,3,355,2.0739705714653223
16754,35.197,13.547,-1,3,309,2.037167416955709
16764,34.283,11.536,-1,3,354,2.0011977576482947
16774,33.388,9.879,-1,3,334,1.9661791340107546
16784,32.513,8.581,-1,3,313,1.932396320298327
16794,31.653,7.519,-1,3,350,1.90025199134301
16804,30.79,6.379,-1,3,304,1.8701967719751031
16814,29.908,4.972,0,3,343,1.8427190396488187
16824,28.997,3.271,0,3,331,1.8183136213104607
16834,28.048,1.13,0,3,310,1.7974079189302228
16844,27.06,-1.609,0,3,351,1.780343138599516
16854,26.046,-4.869,0,3,300,1.7674274528157627
16864,25.013,-8.46,0,3,345,1.7589690355321155
16874,23.976,-12.124,1,3,334,1.7552538341757358
16884,22.948,-15.514,1,3,310,1.756519282010604
16894,21.918,-18.673,1,3,349,1.762936986554636
16904,20.84,-21.947,1,3,305,1.7745777545765773
16914,19.678,-25.948,1,3,342,1.791371781831204
16924,18.412,-31.438,1,3,329,1.8130955210130257
16934,17.056,-38.515,1,3,305,1.8394000655791758
16944,15.622,-47.047,1,3,350,1.8698598290705013
16954,14.109,-56.844,1,3,306,1.9039982107711881
16964,12.509,-67.53,1,3,343,1.9413154835849216
16974,10.916,-76.821,1,3,325,1.98135127847859
16984,9.421,-83.15,1,3,304,2.0237170384057803
16994,8.027,-87.102,1,3,340,2.068103798159915
17004,6.721,-89.937,1,3,291,2.114340084148071
17014,5.475,-92.646,1,3,336,2.1624276934147115
17024,4.288,-95.717,1,3,324,2.2125002309187765
17034,3.106,-100.117,1,3,302,2.2648092652704923
17044,1.898,-105.992,1,3,332,2.3197455098245694
17054,0.643,-113.461,1,3,288,2.377781324856555
17064,-0.601,-120.804,1,3,324,2.439344895268837
17074,-1.803,-126.893,1,3,304,2.504727475626273
17084,-2.969,-131.54,1,3,284,2.574048590874223
17094,-4.147,-135.076,1,3,323,2.64725731889917
17104,-5.252,-135.948,1,3,269,2.724153782654967
17114,-6.304,-136.736,1,3,312,2.804393257437714
17124,-7.311,-137.779,1,3,296,2.887456032957991
17134,-8.259,-138.109,1,3,270,2.9726242101101246
17144,-9.094,-136.675,1,3,310,3.059025112390411
17154,-9.807,-134.351,1,3,259,3.1457546902625264
17164,-10.451,-132.658,1,3,302,3.2319831098084952
17174,-11.053,-131.583,1,3,288,3.3169224348367288
17184,-11.55,-129.477,1,3,278,3.399688134466406
17194,-11.893,-125.82,1,3,311,3.479198409056016
17204,-12.149,-122.588,1,3,270,3.5541930180754346
17214,-12.393,-120.852,1,3,315,3.623358505776695
17224,-12.664,-120.178,1,3,301,3.685506882944027
17234,-12.929,-119.047,1,3,285,3.73970468521848
17244,-13.133,-116.528,1,3,317,3.7852321608548047
17254,-13.325,-114.133,1,3,272,3.8213935740315965
17264,-13.528,-112.514,1,3,314,3.847393169640701
17274,-13.729,-111.44,1,3,297,3.8624406768670054
17284,-13.888,-110.168,1,3,281,3.8660066193730214
17294,-13.961,-108.03,1,3,324,3.8580396410908784
17304,-13.91,-104.753,1,3,292,3.8389912546367038
17314,-13.797,-101.757,1,3,335,3.8096169279060277
17324,-13.563,-98.274,1,3,328,3.770762345828768
17334,-13.236,-94.965,1,3,310,3.72335926507439
17344,-12.868,-92.37,1,3,352,3.6685498602452014
17354,-12.452,-89.76,1,3,310,3.607735867326863
17364,-11.999,-86.985,1,3,340,3.5425112743948723
17374,-11.548,-84.642,1,3,329,3.474527461324472
17384,-11.094,-82.618,1,3,313,3.405339164396355
17394,-10.628,-80.789,1,3,348,3.3363082173002643
17404,-10.145,-79.081,1,3,308,3.2685909286878325
17414,-9.594,-76.641,1,3,346,3.203148772564372
17424,-8.992,-73.815,1,3,332,3.140754177970901
17434,-8.335,-70.452,1,3,311,3.0819983247081626
17444,-7.64,-66.734,1,3,350,3.027304333154495
17454,-6.896,-62.527,1,3,305,2.976949774555027
17464,-6.111,-58.197,1,3,342,2.9310672652966048
17474,-5.263,-53.531,1,3,334,2.889615846898281
17484,-4.352,-48.656,1,3,307,2.8523775529644557
17494,-3.372,-43.525,1,3,341,2.8190398537158554
17504,-2.324,-38.08,1,3,303,2.7893634687066564
17514,-1.142,-31.131,1,3,339,2.7632889650056405
17524,0.087,-24.232,1,3,336,2.740860595506074
17534,1.346,-17.607,1,3,308,2.722091210661188
17544,2.637,-11.212,1,3,353,2.706910878689617
17554,3.979,-4.754,0,4,302,2.6951709407945166
17564,5.382,1.869,0,4,337,2.686652773505329
17574,6.85,8.731,0,4,337,2.681060175366139
17584,8.365,15.64,-1,4,314,2.678009804439965
17594,9.916,22.485,-1,4,355,2.6770504315288144
17604,11.491,29.197,-1,4,306,2.6776549458349246
17614,13.093,35.899,-1,4,341,2.679158513763114
17624,14.72,42.603,-1,4,337,2.680757570017067
17634,16.366,49.207,-1,4,329,2.681652087949153
17644,18.025,55.687,-1,4,352,2.6812355325340502
17654,19.679,61.748,-1,4,306,2.6791541429296486
17664,21.328,67.521,-1,4,345,2.675180111689524
