timestamp_ms,pitch_deg,pitch_vel_dps,state,rep_id,ecg_raw
14944,27.713,3.802,0,2,343
14954,26.771,2.387,0,2,298
14964,25.892,1.564,0,2,351
14974,25.072,1.366,0,2,328
14984,24.288,1.486,0,2,314
14994,23.508,1.434,0,2,348
15004,22.706,0.932,0,2,296
15014,21.855,-0.279,0,2,337
15024,20.938,-2.377,0,2,320
15034,19.957,-5.285,0,2,316
15044,18.879,-9.763,0,2,350
15054,17.807,-14.064,1,2,299
15064,16.738,-18.229,1,2,345
15074,15.645,-22.422,1,2,318
15084,14.515,-26.719,1,2,313
15094,13.347,-31.175,1,2,348
15104,12.117,-36.404,1,2,296
15114,10.802,-42.806,1,2,341
15124,9.419,-49.8,1,2,320
15134,8.027,-56.36,1,2,312
15144,6.673,-61.827,1,2,336
15154,5.398,-65.599,1,2,284
15164,4.224,-67.898,1,2,338
15174,3.083,-70.7,1,2,316
15184,1.908,-75.241,1,2,306
15194,0.706,-80.939,1,2,342
15204,-0.54,-87.446,1,2,295
15214,-1.776,-93.225,1,2,340
15224,-2.91,-96.79,1,2,307
15234,-3.926,-98.488,1,2,301
15244,-4.822,-98.826,1,2,334
15254,-5.645,-98.995,1,2,275
15264,-6.39,-99.065,1,2,328
15274,-7.104,-99.469,1,2,301
15284,-7.89,-101.647,1,2,298
15294,-8.783,-105.416,1,2,328
15304,-9.631,-107.711,1,2,274
15314,-10.411,-109.075,1,2,323
15324,-11.212,-111.493,1,2,300
15334,-11.983,-113.61,1,2,292
15344,-12.668,-114.398,1,2,322
15354,-13.292,-114.708,1,2,273
15364,-13.908,-115.547,1,2,320
15374,-14.552,-117.131,1,2,296
15384,-15.162,-118.074,1,2,290
15394,-15.638,-117.06,1,2,313
15404,-15.951,-114.302,1,2,268
15414,-16.141,-110.997,1,2,304
15424,-16.267,-108.273,1,2,277
15434,-16.354,-106.227,1,2,277
15444,-16.424,-104.969,1,2,304
15454,-16.504,-104.776,1,2,255
15464,-16.5,-104.31,1,2,305
15474,-16.409,-103.646,1,2,275
15484,-16.245,-102.534,1,2,264
15494,-16.065,-101.516,1,2,300
15504,-15.882,-100.382,1,2,247
15514,-15.709,-99.163,1,2,304
15524,-15.564,-98.249,1,2,279
15534,-15.463,-97.894,1,2,276
15544,-15.388,-97.812,1,2,310
15554,-15.304,-97.733,1,2,253
15564,-15.177,-97.596,1,2,304
15574,-14.981,-97.279,1,2,285
15584,-14.706,-96.567,1,2,291
15594,-14.379,-95.566,1,2,326
15604,-14.007,-94.021,1,2,281
15614,-13.617,-92.265,1,2,325
15624,-13.178,-89.845,1,2,313
15634,-12.677,-86.883,1,2,307
15644,-12.115,-83.641,1,2,332
15654,-11.498,-80.37,1,2,294
15664,-10.789,-76.433,1,2,337
15674,-10.023,-72.339,1,2,307
15684,-9.192,-68.083,1,2,308
15694,-8.311,-63.946,1,2,338
15704,-7.379,-59.848,1,2,284
15714,-6.417,-55.944,1,2,334
15724,-5.42,-51.989,1,2,308
15734,-4.375,-47.707,1,2,307
15744,-3.287,-43.162,1,2,340
15754,-2.159,-38.377,1,2,286
15764,-0.998,-33.444,1,2,331
15774,0.209,-28.224,1,2,311
15784,1.453,-22.938,1,2,308
15794,2.736,-17.628,1,2,335
15804,4.058,-12.338,1,2,293
15814,5.427,-6.882,1,2,335
15824,6.843,-1.206,0,3,322
15834,8.293,4.53,0,3,307
15844,9.777,10.4,-1,3,347
15854,11.299,16.522,-1,3,292
15864,12.921,23.952,-1,3,341
15874,14.565,31.234,-1,3,323
15884,16.236,38.379,-1,3,314
15894,17.937,45.413,-1,3,348
15904,19.675,52.484,-1,3,298
15914,21.424,59.18,-1,3,338
15924,23.183,65.605,-1,3,321
15934,24.945,71.763,-1,3,320
15944,26.71,77.84,-1,3,350
15954,28.47,83.79,-1,3,299
15964,30.212,89.47,-1,3,343
15974,31.935,94.915,-1,3,320
15984,33.624,99.85,-1,3,308
15994,35.285,104.43,-1,3,351
16004,36.941,108.908,-1,3,299
16014,38.581,113.067,-1,3,351
16024,40.209,117.062,-1,3,338
16034,41.838,121.174,-1,3,318
16044,43.455,125.171,-1,3,366
16054,45.031,128.654,-1,3,320
16064,46.552,131.638,-1,3,356
16074,48.036,134.755,-1,3,345
16084,49.461,137.912,-1,3,330
16094,50.811,140.95,-1,3,365
16104,52.086,143.716,-1,3,317
16114,53.271,145.918,-1,3,356
16124,54.375,147.775,-1,3,345
16134,55.407,149.515,-1,3,326
16144,56.384,151.311,-1,3,364
16154,57.31,152.97,-1,3,314
16164,58.188,154.017,-1,3,347
16174,59.023,154.106,-1,3,333
16184,59.826,153.743,-1,3,316
16194,60.6,153.39,-1,3,360
16204,61.352,153.339,-1,3,310
16214,62.069,153.379,-1,3,347
16224,62.758,153.646,-1,3,340
16234,63.426,154.336,-1,3,323
16244,64.064,155.115,-1,3,365
16254,64.68,155.886,-1,3,321
16264,65.28,156.66,-1,3,358
16274,65.819,156.604,-1,3,346
16284,66.289,155.733,-1,3,328
16294,66.646,153.939,-1,3,358
16304,66.882,151.183,-1,3,314
16314,67.016,147.676,-1,3,347
16324,67.086,143.705,-1,3,342
16334,67.121,139.725,-1,3,321
16344,67.121,135.848,-1,3,358
16354,67.078,132.099,-1,3,311
16364,67.002,128.741,-1,3,349
16374,66.896,125.607,-1,3,347
16384,66.747,122.303,-1,3,319
16394,66.537,118.676,-1,3,365
16404,66.233,114.381,-1,3,298
16414,65.829,109.53,-1,3,355
16424,65.344,104.624,-1,3,339
16434,64.788,99.864,-1,3,321
16444,64.209,95.967,-1,3,364
16454,63.626,92.853,-1,3,316
16464,63.0,89.658,-1,3,356
16474,62.286,85.805,-1,3,346
16484,61.352,79.481,-1,3,322
16494,60.3,73.296,-1,3,355
16504,59.176,67.572,-1,3,313
16514,58.044,62.538,-1,3,354
16524,56.941,58.251,-1,3,340
16534,55.874,54.597,-1,3,324
16544,54.86,51.42,-1,3,359
16554,53.881,48.162,-1,3,308
16564,52.922,44.643,-1,3,343
16574,51.975,41.06,-1,3,335
16584,51.04,37.586,-1,3,319
16594,50.114,34.416,-1,3,356
16604,49.201,31.784,-1,3,326
16614,48.281,29.531,-1,3,348
16624,47.339,27.479,-1,3,330
16634,46.374,25.668,-1,3,314
16644,45.395,24.149,-1,3,354
16654,44.411,22.954,-1,3,310
16664,43.415,21.867,-1,3,344
16674,42.414,20.828,-1,3,336
16684,41.443,20.126,-1,3,312
16694,40.495,19.378,-1,3,349
16704,39.593,18.785,-1,3,312
16714,38.745,18.586,-1,3,351
16724,37.909,18.369,-1,3,333
16734,37.036,17.435,-1,3,317
16744,36.123,15.681,-1,3,355
16754,35.197,13.547,-1,3,309
16764,34.283,11.536,-1,3,354
16774,33.388,9.879,-1,3,334
16784,32.513,8.581,-1,3,313
16794,31.653,7.519,-1,3,350
16804,30.79,6.379,-1,3,304
16814,29.908,4.972,0,3,343
16824,28.997,3.271,0,3,331
16834,28.048,1.13,0,3,310
16844,27.06,-1.609,0,3,351
16854,26.046,-4.869,0,3,300
16864,25.013,-8.46,0,3,345
16874,23.976,-12.124,1,3,334
16884,22.948,-15.514,1,3,310
16894,21.918,-18.673,1,3,349
16904,20.84,-21.947,1,3,305
16914,19.678,-25.948,1,3,342
16924,18.412,-31.438,1,3,329
16934,17.056,-38.515,1,3,305
16944,15.622,-47.047,1,3,350
16954,14.109,-56.844,1,3,306
16964,12.509,-67.53,1,3,343
16974,10.916,-76.821,1,3,325
16984,9.421,-83.15,1,3,304
16994,8.027,-87.102,1,3,340
17004,6.721,-89.937,1,3,291
17014,5.475,-92.646,1,3,336
17024,4.288,-95.717,1,3,324
17034,3.106,-100.117,1,3,302
17044,1.898,-105.992,1,3,332
17054,0.643,-113.461,1,3,288
17064,-0.601,-120.804,1,3,324
17074,-1.803,-126.893,1,3,304
17084,-2.969,-131.54,1,3,284
17094,-4.147,-135.076,1,3,323
17104,-5.252,-135.948,1,3,269
17114,-6.304,-136.736,1,3,312
17124,-7.311,-137.779,1,3,296
17134,-8.259,-138.109,1,3,270
17144,-9.094,-136.675,1,3,310
17154,-9.807,-134.351,1,3,259
17164,-10.451,-132.658,1,3,302
17174,-11.053,-131.583,1,3,288
17184,-11.55,-129.477,1,3,278
17194,-11.893,-125.82,1,3,311
17204,-12.149,-122.588,1,3,270
17214,-12.393,-120.852,1,3,315
17224,-12.664,-120.178,1,3,301
17234,-12.929,-119.047,1,3,285
17244,-13.133,-116.528,1,3,317
17254,-13.325,-114.133,1,3,272
17264,-13.528,-112.514,1,3,314
17274,-13.729,-111.44,1,3,297
17284,-13.888,-110.168,1,3,281
17294,-13.961,-108.03,1,3,324
17304,-13.91,-104.753,1,3,292
17314,-13.797,-101.757,1,3,335
17324,-13.563,-98.274,1,3,328
17334,-13.236,-94.965,1,3,310
17344,-12.868,-92.37,1,3,352
17354,-12.452,-89.76,1,3,310
17364,-11.999,-86.985,1,3,340
17374,-11.548,-84.642,1,3,329
17384,-11.094,-82.618,1,3,313
17394,-10.628,-80.789,1,3,348
17404,-10.145,-79.081,1,3,308
17414,-9.594,-76.641,1,3,346
17424,-8.992,-73.815,1,3,332
17434,-8.335,-70.452,1,3,311
17444,-7.64,-66.734,1,3,350
17454,-6.896,-62.527,1,3,305
17464,-6.111,-58.197,1,3,342
17474,-5.263,-53.531,1,3,334
17484,-4.352,-48.656,1,3,307
17494,-3.372,-43.525,1,3,341
17504,-2.324,-38.08,1,3,303
17514,-1.142,-31.131,1,3,339
17524,0.087,-24.232,1,3,336
17534,1.346,-17.607,1,3,308
17544,2.637,-11.212,1,3,353
17554,3.979,-4.754,0,4,302
17564,5.382,1.869,0,4,337
17574,6.85,8.731,0,4,337
17584,8.365,15.64,-1,4,314
17594,9.916,22.485,-1,4,355
17604,11.491,29.197,-1,4,306
17614,13.093,35.899,-1,4,341
17624,14.72,42.603,-1,4,337
17634,16.366,49.207,-1,4,329
17644,18.025,55.687,-1,4,352
17654,19.679,61.748,-1,4,306
17664,21.328,67.521,-1,4,345
17674,22.964,72.891,-1,4,334
17684,24.583,77.906,-1,4,313
17694,26.186,82.624,-1,4,346
17704,27.768,87.064,-1,4,307
17714,29.412,92.666,-1,4,339
17724,31.068,98.505,-1,4,334
17734,32.712,104.275,-1,4,314
17744,34.353,110.163,-1,4,357
17754,35.973,115.638,-1,4,311
17764,37.54,120.11,-1,4,353
17774,39.062,123.836,-1,4,350
17784,40.548,127.196,-1,4,322
17794,42.0,130.414,-1,4,368
17804,43.417,133.734,-1,4,326
17814,44.808,137.368,-1,4,355
17824,46.163,141.166,-1,4,353
17834,47.445,144.386,-1,4,323
17844,48.626,146.638,-1,4,369
17854,49.736,148.191,-1,4,318
17864,50.793,149.191,-1,4,356
17874,51.803,149.871,-1,4,355
17884,52.775,150.753,-1,4,319
17894,53.706,151.813,-1,4,367
17904,54.579,152.605,-1,4,325
17914,55.401,153.032,-1,4,356
17924,56.111,151.719,-1,4,344
17934,56.797,150.39,-1,4,326
17944,57.453,149.233,-1,4,359
17954,58.075,148.207,-1,4,321
17964,58.68,147.372,-1,4,354
17974,59.271,146.575,-1,4,345
17984,59.828,145.291,-1,4,318
17994,60.333,143.314,-1,4,358
18004,60.806,141.057,-1,4,317
18014,61.261,138.76,-1,4,352
18024,61.677,136.366,-1,4,351
18034,62.046,134.108,-1,4,316
18044,62.386,132.307,-1,4,359
18054,62.683,130.572,-1,4,317
18064,62.912,128.679,-1,4,353
18074,63.071,126.837,-1,4,352
18084,63.179,125.363,-1,4,324
18094,63.244,124.247,-1,4,350
18104,63.271,123.285,-1,4,318
18114,63.24,121.915,-1,4,352
18124,62.963,116.999,-1,4,349
18134,62.629,112.384,-1,4,318
18144,62.16,107.205,-1,4,360
18154,61.566,101.821,-1,4,320
18164,60.862,96.419,-1,4,344
18174,60.074,91.246,-1,4,345
18184,59.265,87.118,-1,4,314
18194,58.49,84.4,-1,4,360
18204,57.738,82.4,-1,4,309
18214,56.971,80.337,-1,4,351
18224,56.16,77.874,-1,4,339
18234,55.279,74.745,-1,4,317
18244,54.287,70.406,-1,4,365
18254,53.224,65.266,-1,4,317
18264,52.17,60.015,-1,4,344
18274,51.139,54.806,-1,4,343
18284,50.122,49.692,-1,4,329
18294,49.097,44.565,-1,4,360
18304,48.065,39.642,-1,4,316
18314,47.035,35.224,-1,4,339
18324,46.016,31.492,-1,4,329
18334,45.04,28.859,-1,4,305
18344,44.087,26.727,-1,4,357
18354,43.138,24.726,-1,4,311
18364,42.187,22.743,-1,4,343
18374,41.238,20.877,-1,4,337
18384,40.301,19.241,-1,4,313
18394,39.387,17.989,-1,4,356
18404,38.493,17.027,-1,4,314
18414,37.61,16.195,-1,4,340
18424,36.738,15.502,-1,4,344
18434,35.882,15.046,-1,4,313
18444,35.041,14.809,-1,4,363
18454,34.201,14.611,-1,4,311
18464,33.349,14.243,-1,4,353
18474,32.482,13.539,-1,4,344
18484,31.608,12.495,-1,4,309
18494,30.746,11.391,-1,4,357
18504,29.897,10.217,-1,4,309
18514,29.054,8.842,-1,4,338
18524,28.219,7.38,-1,4,341
18534,27.381,5.735,-1,4,308
18544,26.501,3.326,0,4,356
18554,25.612,0.851,0,4,314
18564,24.704,-1.771,0,4,340
18574,23.774,-4.475,0,4,341
18584,22.818,-7.226,0,4,310
18594,21.808,-10.435,1,4,349
18604,20.724,-14.37,1,4,311
18614,19.57,-18.931,1,4,344
18624,18.352,-23.963,1,4,334
18634,17.073,-29.489,1,4,309
18644,15.761,-35.253,1,4,350
18654,14.437,-41.054,1,4,308
18664,13.105,-47.108,1,4,342
18674,11.776,-53.385,1,4,337
18684,10.471,-59.51,1,4,303
18694,9.165,-65.683,1,4,344
18704,7.844,-71.701,1,4,300
18714,6.455,-78.12,1,4,334
18724,4.991,-84.782,1,4,332
18734,3.516,-90.782,1,4,298
18744,2.114,-95.364,1,4,347
18754,0.765,-99.61,1,4,293
18764,-0.505,-104.093,1,4,326
18774,-1.723,-108.797,1,4,327
18784,-2.892,-112.787,1,4,296
18794,-4.083,-117.059,1,4,337
18804,-5.363,-122.897,1,4,295
18814,-6.666,-129.186,1,4,333
18824,-7.84,-133.41,1,4,325
18834,-8.855,-135.384,1,4,312
18844,-9.774,-136.357,1,4,345
18854,-10.672,-137.199,1,4,292
18864,-11.593,-138.175,1,4,327
18874,-12.602,-140.402,1,4,325
18884,-13.76,-144.74,1,4,285
18894,-14.957,-149.037,1,4,333
18904,-16.018,-151.122,1,4,279
18914,-16.876,-151.171,1,4,316
18924,-17.506,-149.107,1,4,316
18934,-17.891,-144.7,1,4,285
18944,-18.061,-138.658,1,4,336
18954,-18.101,-132.555,1,4,291
18964,-18.13,-128.557,1,4,323
18974,-18.206,-126.05,1,4,316
18984,-18.341,-124.347,1,4,290
18994,-18.471,-122.236,1,4,335
19004,-18.587,-120.406,1,4,289
19014,-18.697,-119.471,1,4,314
19024,-18.764,-118.611,1,4,312
19034,-18.757,-117.273,1,4,279
19044,-18.705,-115.944,1,4,323
19054,-18.597,-114.624,1,4,286
19064,-18.413,-113.198,1,4,318
19074,-18.151,-111.806,1,4,323
19084,-17.834,-110.432,1,4,291
19094,-17.446,-108.179,1,4,335
19104,-17.008,-105.325,1,4,296
19114,-16.512,-101.909,1,4,328
19124,-15.973,-98.339,1,4,333
19134,-15.437,-95.406,1,4,304
19144,-14.896,-92.91,1,4,351
19154,-14.31,-90.23,1,4,309
19164,-13.636,-86.695,1,4,332
19174,-12.905,-82.976,1,4,340
19184,-12.1,-78.921,1,4,310
19194,-11.217,-74.473,1,4,351
19204,-10.264,-69.689,1,4,308
19214,-9.249,-64.755,1,4,335
19224,-8.181,-59.83,1,4,334
19234,-7.065,-54.902,1,4,308
19244,-5.89,-49.686,1,4,357
19254,-4.648,-43.967,1,4,315
19264,-3.349,-37.919,1,4,340
19274,-1.987,-31.516,1,4,341
19284,-0.549,-24.593,1,4,305
19294,0.949,-17.512,1,4,365
19304,2.508,-10.257,1,4,315
19314,4.116,-2.971,0,5,343
19324,5.765,4.29,0,5,345
19334,7.448,11.471,-1,5,312
19344,9.153,18.452,-1,5,356
19354,10.891,25.48,-1,5,315
19364,12.724,33.615,-1,5,341
19374,14.585,41.544,-1,5,339
19384,16.465,49.118,-1,5,307
19394,18.365,56.436,-1,5,357
19404,20.278,63.501,-1,5,317
19414,22.168,69.786,-1,5,340
19424,24.048,75.684,-1,5,344
19434,25.902,81.098,-1,5,312
19444,27.725,86.006,-1,5,350
19454,29.529,90.696,-1,5,312
19464,31.328,95.449,-1,5,341
19474,33.111,100.061,-1,5,346
19484,34.864,104.301,-1,5,309
19494,36.585,108.21,-1,5,360
19504,38.275,111.844,-1,5,319
19514,39.927,115.097,-1,5,350
19524,41.541,118.102,-1,5,352
19534,43.123,121.075,-1,5,309
19544,44.672,124.03,-1,5,363
19554,46.177,126.808,-1,5,312
19564,47.641,129.499,-1,5,343
19574,49.119,133.003,-1,5,358
19584,50.556,136.341,-1,5,318
19594,51.947,139.579,-1,5,370
19604,53.273,142.441,-1,5,336
19614,54.522,144.938,-1,5,345
19624,55.708,147.517,-1,5,354
19634,56.819,150.063,-1,5,316
19644,57.862,152.785,-1,5,359
19654,58.849,155.836,-1,5,327
19664,59.787,158.908,-1,5,346
19674,60.699,161.793,-1,5,357
19684,61.585,164.076,-1,5,320
19694,62.416,165.378,-1,5,363
19704,63.171,165.883,-1,5,327
19714,63.853,165.998,-1,5,346
19724,64.47,165.81,-1,5,346
19734,65.013,165.124,-1,5,311
19744,65.491,164.125,-1,5,359
19754,65.921,162.997,-1,5,320
19764,66.323,161.793,-1,5,339
19774,66.712,160.658,-1,5,348
19784,67.079,159.417,-1,5,309
19794,67.409,157.711,-1,5,358
19804,67.671,155.251,-1,5,318
19814,67.851,152.195,-1,5,336
19824,67.96,148.987,-1,5,344
19834,68.012,145.826,-1,5,302
19844,68.013,142.692,-1,5,356
19854,67.971,139.654,-1,5,326
19864,67.891,136.481,-1,5,344
19874,67.749,132.525,-1,5,354
19884,67.503,127.346,-1,5,308
19894,67.137,121.24,-1,5,365
19904,66.658,114.758,-1,5,328
19914,66.085,108.268,-1,5,345
19924,65.407,101.374,-1,5,354
19934,64.624,93.859,-1,5,313
19944,63.737,85.736,-1,5,367
19954,62.747,77.236,-1,5,323
19964,61.657,68.74,-1,5,338
19974,60.477,60.622,-1,5,352
19984,59.166,52.199,-1,5,307
19994,57.803,44.721,-1,5,362
20004,56.443,38.287,-1,5,327
20014,55.139,33.057,-1,5,342
20024,53.917,29.188,-1,5,350
20034,52.769,26.471,-1,5,305
20044,51.669,24.503,-1,5,356
20054,50.602,23.015,-1,5,317
20064,49.554,21.775,-1,5,339
20074,48.51,20.579,-1,5,348
20084,47.465,19.42,-1,5,310
20094,46.434,18.586,-1,5,352
20104,45.427,18.237,-1,5,318
20114,44.436,18.139,-1,5,339
20124,43.45,17.997,-1,5,347
20134,42.466,17.817,-1,5,311
20144,41.488,17.738,-1,5,359
20154,40.513,17.734,-1,5,319
20164,39.554,17.964,-1,5,342
20174,38.611,18.349,-1,5,353
20184,37.664,18.426,-1,5,310
20194,36.699,17.829,-1,5,360
20204,35.739,16.813,-1,5,319
20214,34.777,15.396,-1,5,337
20224,33.817,13.717,-1,5,346
20234,32.863,11.962,-1,5,307
20244,31.916,10.224,-1,5,361
20254,30.978,8.492,-1,5,322
20264,30.05,6.641,-1,5,334
20274,29.115,4.275,0,5,351
20284,28.159,1.174,0,5,307
20294,27.191,-2.204,0,5,355
20304,26.221,-5.436,0,5,317
20314,25.255,-8.292,0,5,333
20324,24.293,-10.773,1,5,349
20334,23.34,-12.78,1,5,306
20344,22.395,-14.26,1,5,361
20354,21.44,-15.645,1,5,321
20364,20.438,-17.664,1,5,339
20374,19.401,-20.221,1,5,348
20384,18.349,-22.973,1,5,302
20394,17.306,-25.48,1,5,357
20404,16.289,-27.68,1,5,318
20414,15.3,-29.698,1,5,334
20424,14.341,-31.236,1,5,351
20434,13.396,-32.376,1,5,306
20444,12.481,-33.061,1,5,357
20454,11.607,-33.561,1,5,313
20464,10.77,-34.171,1,5,339
20474,9.963,-35.015,1,5,347
20484,9.175,-36.216,1,5,301
20494,8.389,-37.818,1,5,350
20504,7.629,-39.071,1,5,309
20514,6.922,-39.342,1,5,332
20524,6.283,-38.673,1,5,342
20534,5.697,-37.658,1,5,300
20544,5.149,-36.639,1,5,352
20554,4.62,-35.942,1,5,310
20564,4.094,-35.708,1,5,328
20574,3.572,-35.766,1,5,336
20584,3.048,-36.141,1,5,299
20594,2.533,-36.667,1,5,348
20604,2.004,-37.796,1,5,309
20614,1.5,-38.952,1,5,330
20624,1.03,-40.016,1,5,332
20634,0.602,-40.781,1,5,295
20644,0.201,-41.438,1,5,345
20654,-0.184,-42.149,1,5,312
20664,-0.562,-43.037,1,5,332
20674,-0.961,-44.448,1,5,336
20684,-1.418,-46.793,1,5,301
20694,-1.911,-49.46,1,5,349
20704,-2.381,-51.499,1,5,312
20714,-2.808,-52.71,1,5,330
20724,-3.179,-53.078,1,5,347
20734,-3.478,-52.602,1,5,303
20744,-3.717,-51.778,1,5,351
20754,-3.923,-51.142,1,5,320
20764,-4.137,-51.08,1,5,334
20774,-4.388,-51.7,1,5,341
20784,-4.672,-52.643,1,5,297
20794,-4.916,-52.758,1,5,350
20804,-5.075,-51.806,1,5,317
20814,-5.174,-50.687,1,5,328
20824,-5.219,-49.236,1,5,341
20834,-5.247,-47.925,1,5,306
20844,-5.293,-47.158,1,5,352
20854,-5.355,-46.865,1,5,310
20864,-5.428,-47.119,1,5,331
20874,-5.504,-47.748,1,5,343
20884,-5.548,-47.987,1,5,294
20894,-5.54,-47.596,1,5,344
20904,-5.472,-46.62,1,5,311
20914,-5.351,-45.216,1,5,326
20924,-5.195,-43.629,1,5,338
20934,-5.026,-42.123,1,5,296
20944,-4.859,-40.909,1,5,340
20954,-4.699,-40.009,1,5,315
20964,-4.54,-39.361,1,5,320
20974,-4.369,-38.75,1,5,337
20984,-4.184,-38.18,1,5,290
20994,-3.976,-37.531,1,5,337
21004,-3.754,-36.951,1,5,302
21014,-3.51,-36.253,1,5,324
21024,-3.231,-35.326,1,5,335
21034,-2.913,-34.258,1,5,290
21044,-2.562,-33.175,1,5,341
21054,-2.185,-32.15,1,5,298
21064,-1.792,-31.245,1,5,314
21074,-1.384,-30.369,1,5,331
21084,-0.96,-29.446,1,5,289
21094,-0.535,-28.748,1,5,344
21104,-0.115,-28.258,1,5,308
21114,0.317,-27.564,1,5,324
21124,0.771,-26.518,1,5,332
21134,1.223,-25.627,1,5,289
21144,1.658,-25.067,1,5,345
21154,2.082,-24.691,1,5,313
21164,2.49,-24.643,1,5,318
21174,2.882,-24.918,1,5,340
21184,3.275,-25.26,1,5,294
21194,3.674,-25.615,1,5,343
21204,4.089,-25.789,1,5,309
21214,4.527,-25.568,1,5,326
21224,4.982,-25.059,1,5,341
21234,5.436,-24.583,1,5,297
21244,5.881,-24.166,1,5,344
21254,6.313,-23.819,1,5,314
21264,6.735,-23.499,1,5,321
21274,7.143,-23.233,1,5,342
21284,7.547,-22.868,1,5,297
21294,7.954,-22.392,1,5,346
21304,8.367,-21.893,1,5,311
21314,8.787,-21.487,1,5,325
21324,9.212,-21.291,1,5,341
21334,9.642,-21.169,1,5,301
21344,10.083,-20.955,1,5,347
21354,10.53,-20.706,1,5,315
21364,10.98,-20.386,1,5,320
21374,11.44,-19.906,1,5,341
21384,11.9,-19.414,1,5,299
21394,12.352,-19.066,1,5,347
21404,12.793,-18.877,1,5,314
21414,13.227,-18.801,1,5,325
21424,13.649,-18.931,1,5,345
21434,14.079,-18.907,1,5,300
21444,14.52,-19.009,1,5,349
21454,14.969,-19.267,1,5,310
21464,15.433,-19.411,1,5,329
21474,15.908,-19.388,1,5,345
21484,16.381,-19.308,1,5,299
21494,16.845,-19.283,1,5,343
21504,17.297,-19.342,1,5,317
21514,17.751,-19.23,1,5,327
21524,18.21,-18.891,1,5,339
21534,18.67,-18.467,1,5,313
21544,19.128,-18.114,1,5,346
21554,19.589,-17.758,1,5,310
21564,20.066,-17.197,1,5,326
21574,20.552,-16.597,1,5,347
21584,21.047,-15.965,1,5,295
21594,21.558,-15.184,1,5,352
21604,22.087,-14.208,1,5,320
21614,22.622,-13.232,1,5,324
21624,23.165,-12.235,1,5,351
21634,23.74,-10.784,1,5,309
21644,24.335,-9.178,1,5,355
21654,24.947,-7.463,1,5,320
21664,25.577,-5.587,1,5,329
21674,26.227,-3.423,0,6,350
21684,26.905,-0.898,0,6,310
21694,27.611,1.94,0,6,353
21704,28.337,4.904,0,6,322
21714,29.096,8.219,0,6,327
21724,29.902,12.039,-1,6,345
21734,30.743,16.118,-1,6,304
21744,31.616,20.371,-1,6,355
21754,32.521,24.78,-1,6,324
21764,33.451,29.248,-1,6,326
21774,34.423,34.059,-1,6,351
21784,35.417,38.873,-1,6,302
21794,36.426,43.586,-1,6,353
21804,37.446,48.235,-1,6,317
21814,38.492,53.168,-1,6,326
21824,39.553,58.133,-1,6,347
21834,40.665,63.776,-1,6,304
21844,41.779,69.17,-1,6,345
21854,42.893,74.296,-1,6,317
21864,44.005,79.209,-1,6,322
21874,45.117,83.964,-1,6,352
21884,46.232,88.699,-1,6,306
21894,47.344,93.338,-1,6,345
21904,48.45,97.904,-1,6,326
21914,49.54,102.371,-1,6,323
21924,50.621,106.867,-1,6,350
21934,51.687,111.315,-1,6,311
21944,52.717,115.266,-1,6,351
21954,53.718,118.854,-1,6,326
21964,54.694,122.118,-1,6,331
21974,55.631,124.828,-1,6,351
21984,56.535,127.27,-1,6,303
21994,57.419,129.803,-1,6,355
22004,58.279,132.391,-1,6,331
22014,59.109,134.935,-1,6,338
22024,59.921,137.575,-1,6,360
22034,60.729,140.251,-1,6,313
22044,61.517,142.584,-1,6,362
22054,62.267,144.447,-1,6,330
22064,62.943,145.826,-1,6,336
22074,63.546,146.538,-1,6,352
22084,64.083,146.561,-1,6,309
22094,64.584,146.327,-1,6,354
22104,65.092,146.355,-1,6,328
22114,65.617,146.623,-1,6,331
22124,66.129,146.693,-1,6,362
22134,66.617,146.904,-1,6,306
22144,67.083,147.508,-1,6,355
22154,67.503,148.01,-1,6,330
22164,67.852,147.86,-1,6,332
22174,68.119,146.747,-1,6,361
22184,68.313,144.702,-1,6,314
22194,68.447,141.918,-1,6,361
22204,68.52,138.714,-1,6,327
22214,68.536,135.393,-1,6,333
22224,68.498,132.076,-1,6,359
22234,68.421,129.027,-1,6,312
22244,68.306,126.313,-1,6,361
22254,68.098,123.024,-1,6,336
22264,67.785,119.032,-1,6,326
22274,67.343,114.078,-1,6,354
22284,66.775,108.311,-1,6,316
22294,66.115,102.193,-1,6,353
22304,65.375,95.783,-1,6,329
22314,64.563,89.231,-1,6,336
22324,63.682,82.631,-1,6,363
22334,62.735,76.257,-1,6,315
22344,61.73,70.375,-1,6,354
22354,60.68,65.199,-1,6,334
22364,59.604,60.885,-1,6,333
22374,58.513,57.27,-1,6,357
22384,57.413,54.146,-1,6,307
22394,56.321,51.482,-1,6,359
22404,55.265,49.241,-1,6,329
22414,54.262,47.374,-1,6,329
22424,53.31,45.695,-1,6,358
22434,52.387,44.002,-1,6,308
22444,51.491,42.417,-1,6,350
22454,50.633,41.24,-1,6,325
22464,49.801,40.299,-1,6,319
22474,48.969,39.484,-1,6,350
22484,48.128,38.724,-1,6,307
22494,47.263,37.877,-1,6,348
22504,46.352,36.571,-1,6,328
22514,45.386,34.649,-1,6,324
22524,44.362,32.111,-1,6,347
22534,43.301,29.325,-1,6,310
22544,42.242,26.789,-1,6,357
22554,41.203,24.716,-1,6,330
22564,40.182,23.02,-1,6,328
22574,39.184,21.698,-1,6,358
22584,38.199,20.576,-1,6,309
