ts_unix	user_id	side	ts_ms	imu_state_num	imu_state	rep_id	desc_ms	rise_ms	tempo_cv	tempo_score	tempo_level	pitch_deg	pitch_vel_dps
1760926617.184	user_092	L	6252292	1	RISE	18	705	0	0.19	81	A_매우안정	-55.4	16.5
1760926617.184	user_092	L	6252394	0	HOLD	19	705	426	0.073	93	A_매우안정	-42.99	2.17
1760926617.23	user_092	L	6252496	-1	DESC	19	0	0	0.073	93	A_매우안정	-25.9	-14.32
1760926617.471	user_092	L	6252598	-1	DESC	19	0	0	0.073	93	A_매우안정	-22.6	-15.44
1760926617.471	user_092	L	6252700	-1	DESC	19	0	0	0.073	93	A_매우안정	-21.91	-14.1
1760926617.589	user_092	L	6252802	-1	DESC	19	0	0	0.073	93	A_매우안정	-21.78	-12.68
1760926617.754	user_092	L	6252904	-1	DESC	19	0	0	0.073	93	A_매우안정	-22.03	-10.97
1760926617.815	user_092	L	6253007	0	HOLD	19	519	0	0.073	93	A_매우안정	-22.19	-9.52
1760926617.859	user_092	L	6253108	0	HOLD	19	519	0	0.073	93	A_매우안정	-24.62	-6.02
1760926618.044	user_092	L	6253210	0	HOLD	19	519	0	0.073	93	A_매우안정	-32.94	2.87
1760926618.084	user_092	L	6253312	1	RISE	19	519	0	0.073	93	A_매우안정	-48.5	17.45
1760926618.341	user_092	L	6253414	1	RISE	19	519	0	0.073	93	A_매우안정	-55.99	22.38
1760926618.341	user_092	L	6253516	1	RISE	19	519	0	0.073	93	A_매우안정	-59.18	22.57
1760926618.399	user_092	L	6253618	1	RISE	19	519	0	0.073	93	A_매우안정	-57.74	18.6
1760926618.625	user_092	L	6253720	0	HOLD	20	519	445	0.069	93	A_매우안정	-49.01	7.64
1760926618.625	user_092	L	6253822	0	HOLD	20	519	445	0.069	93	A_매우안정	-35.25	-6.41
1760926618.715	user_092	L	6253924	-1	DESC	20	0	0	0.069	93	A_매우안정	-27.26	-12.99
1760926618.911	user_092	L	6254026	-1	DESC	20	0	0	0.069	93	A_매우안정	-26.02	-12.59
1760926618.939	user_092	L	6254128	-1	DESC	20	0	0	0.069	93	A_매우안정	-25.19	-11.85
1760926619.03	user_092	L	6254230	0	HOLD	20	371	0	0.069	93	A_매우안정	-25.72	-10.0
1760926619.206	user_092	L	6254332	0	HOLD	20	371	0	0.069	93	A_매우안정	-27.95	-6.47
1760926619.256	user_092	L	6254434	0	HOLD	20	371	0	0.069	93	A_매우안정	-28.5	-5.98
1760926619.49	user_092	L	6254536	0	HOLD	20	371	0	0.069	93	A_매우안정	-30.8	-4.2
1760926619.49	user_092	L	6254638	0	HOLD	20	371	0	0.069	93	A_매우안정	-26.76	-7.24
1760926619.524	user_092	L	6254740	-1	DESC	20	0	0	0.069	93	A_매우안정	-17.2	-13.06
1760926619.798	user_092	L	6254842	-1	DESC	20	0	0	0.069	93	A_매우안정	-10.67	-15.82
1760926619.798	user_092	L	6254944	-1	DESC	20	0	0	0.069	93	A_매우안정	-6.3	-17.39
1760926619.885	user_092	L	6255046	-1	DESC	20	0	0	0.069	93	A_매우안정	-3.52	-17.94
1760926620.087	user_092	L	6255148	-1	DESC	20	0	0	0.069	93	A_매우안정	-3.4	-15.03
1760926620.087	user_092	L	6255250	-1	DESC	20	0	0	0.069	93	A_매우안정	-4.89	-11.92
1760926620.155	user_092	L	6255352	-1	DESC	20	0	0	0.069	93	A_매우안정	-4.46	-11.1
1760926620.374	user_092	L	6255454	-1	DESC	20	0	0	0.069	93	A_매우안정	-4.36	-10.03
1760926620.38	user_092	L	6255556	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.29	-9.06
1760926620.469	user_092	L	6255658	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.23	-8.17
1760926620.66	user_092	L	6255760	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.17	-7.38
1760926620.739	user_092	L	6255862	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.13	-6.66
1760926620.946	user_092	L	6255965	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.09	-6.01
1760926620.946	user_092	L	6256066	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.06	-5.42
1760926621.01	user_092	L	6256168	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.04	-4.89
1760926621.242	user_092	L	6256270	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.02	-4.41
1760926621.242	user_092	L	6256372	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.0	-3.98
1760926621.325	user_092	L	6256474	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.98	-3.59
1760926621.532	user_092	L	6256576	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.97	-3.24
1760926621.55	user_092	L	6256678	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.96	-2.92
1760926621.639	user_092	L	6256780	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.95	-2.63
1760926621.818	user_092	L	6256882	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.94	-2.37
1760926621.864	user_092	L	6256984	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.94	-2.14
1760926622.102	user_092	L	6257086	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.93	-1.93
1760926622.102	user_092	L	6257188	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.93	-1.74
1760926622.18	user_092	L	6257289	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.93	-1.57
1760926622.384	user_092	L	6257392	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.92	-1.42
1760926622.384	user_092	L	6257494	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.92	-1.28
1760926622.45	user_092	L	6257595	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-1.15
1760926622.673	user_092	L	6257698	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-1.04
1760926622.675	user_092	L	6257800	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.94
1760926622.766	user_092	L	6257901	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.85
1760926622.964	user_092	L	6258004	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.76
1760926623.036	user_092	L	6258105	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.69
1760926623.251	user_092	L	6258209	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.62
1760926623.251	user_092	L	6258310	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.56
1760926623.304	user_092	L	6258411	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.5
1760926623.538	user_092	L	6258513	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.45
1760926623.538	user_092	L	6258615	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.41
1760926623.619	user_092	L	6258717	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.37
1760926623.823	user_092	L	6258819	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.33
1760926623.845	user_092	L	6258921	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.3
1760926623.935	user_092	L	6259023	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.27
1760926624.107	user_092	L	6259126	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.24
1760926624.159	user_092	L	6259227	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.22
1760926624.393	user_092	L	6259329	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.2
1760926624.393	user_092	L	6259431	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.18
1760926624.475	user_092	L	6259533	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.16
1760926624.681	user_092	L	6259635	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.15
1760926624.681	user_092	L	6259737	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.13
1760926624.789	user_092	L	6259839	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.12
1760926624.965	user_092	L	6259941	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.11
1760926624.969	user_092	L	6260043	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.1
1760926625.06	user_092	L	6260145	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.09
1760926625.257	user_092	L	6260247	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.08
1760926625.329	user_092	L	6260349	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.07
1760926625.374	user_092	L	6260451	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.06
1760926625.545	user_092	L	6260553	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.06
1760926625.6	user_092	L	6260655	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.05
1760926625.829	user_092	L	6260757	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.05
1760926625.829	user_092	L	6260859	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.04
1760926625.914	user_092	L	6260961	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.03
1760926626.12	user_092	L	6261063	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.03
1760926626.184	user_092	L	6261166	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.03
1760926626.23	user_092	L	6261267	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.02
1760926626.406	user_092	L	6261369	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.02
1760926626.455	user_092	L	6261471	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.02
1760926626.693	user_092	L	6261573	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926626.693	user_092	L	6261675	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926626.771	user_092	L	6261777	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926626.982	user_092	L	6261879	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926626.982	user_092	L	6261981	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.01
1760926627.085	user_092	L	6262083	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.01
1760926627.271	user_092	L	6262185	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.01
1760926627.271	user_092	L	6262287	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	-0.01
1760926627.355	user_092	L	6262389	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926627.56	user_092	L	6262491	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.01
1760926627.624	user_092	L	6262593	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926627.67	user_092	L	6262695	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926627.872	user_092	L	6262797	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926627.895	user_092	L	6262899	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926627.987	user_092	L	6263001	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.162	user_092	L	6263103	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.21	user_092	L	6263204	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.452	user_092	L	6263307	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.479	user_092	L	6263410	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.525	user_092	L	6263511	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.748	user_092	L	6263612	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.751	user_092	L	6263715	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926628.84	user_092	L	6263816	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.035	user_092	L	6263919	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.11	user_092	L	6264020	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.328	user_092	L	6264122	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.329	user_092	L	6264224	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.335	user_092	L	6264327	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.613	user_092	L	6264428	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.613	user_092	L	6264531	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926629.65	user_092	L	6264632	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926629.897	user_092	L	6264734	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926629.919	user_092	L	6264836	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926629.964	user_092	L	6264938	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	0.0
1760926630.186	user_092	L	6265040	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.91	0.0
1760926630.19	user_092	L	6265142	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926630.279	user_092	L	6265244	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926630.483	user_092	L	6265346	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926630.55	user_092	L	6265448	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926630.774	user_092	L	6265550	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926630.774	user_092	L	6265652	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926630.819	user_092	L	6265754	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926631.069	user_092	L	6265856	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926631.069	user_092	L	6265958	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926631.135	user_092	L	6266060	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926631.365	user_092	L	6266162	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.88	-0.0
1760926631.365	user_092	L	6266264	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926631.663	user_092	L	6266368	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926631.663	user_092	L	6266468	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926631.676	user_092	L	6266570	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926631.766	user_092	L	6266672	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926631.96	user_092	L	6266774	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926631.991	user_092	L	6266876	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926632.08	user_092	L	6266978	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926632.245	user_092	L	6267080	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926632.26	user_092	L	6267182	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926632.532	user_092	L	6267284	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926632.532	user_092	L	6267386	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926632.575	user_092	L	6267488	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926632.822	user_092	L	6267590	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.88	-0.0
1760926632.822	user_092	L	6267692	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.88	-0.0
1760926632.935	user_092	L	6267794	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926633.106	user_092	L	6267896	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.88	-0.0
1760926633.115	user_092	L	6267998	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926633.204	user_092	L	6268100	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926633.395	user_092	L	6268202	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.43	user_092	L	6268304	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.682	user_092	L	6268406	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.682	user_092	L	6268508	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.79	user_092	L	6268611	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.968	user_092	L	6268712	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926633.969	user_092	L	6268814	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.06	user_092	L	6268916	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.252	user_092	L	6269018	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926634.285	user_092	L	6269120	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.375	user_092	L	6269222	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.542	user_092	L	6269323	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.555	user_092	L	6269425	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.01
1760926634.833	user_092	L	6269528	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926634.833	user_092	L	6269629	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.01
1760926634.87	user_092	L	6269732	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926635.13	user_092	L	6269833	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926635.13	user_092	L	6269936	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926635.229	user_092	L	6270038	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926635.429	user_092	L	6270139	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926635.429	user_092	L	6270241	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926635.501	user_092	L	6270344	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926635.715	user_092	L	6270445	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926635.725	user_092	L	6270547	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926636.009	user_092	L	6270649	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926636.009	user_092	L	6270751	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	-0.0
1760926636.04	user_092	L	6270853	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926636.13	user_092	L	6270955	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926636.293	user_092	L	6271057	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926636.354	user_092	L	6271159	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.9	0.0
1760926636.577	user_092	L	6271261	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926636.583	user_092	L	6271363	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926636.669	user_092	L	6271465	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	-0.0
1760926636.869	user_092	L	6271565	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926636.869	user_092	L	6271665	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926636.984	user_092	L	6271765	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926637.155	user_092	L	6271866	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926637.164	user_092	L	6271966	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.0
1760926637.444	user_092	L	6272068	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.01
1760926637.444	user_092	L	6272170	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.01
1760926637.48	user_092	L	6272272	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.01
1760926637.569	user_092	L	6272374	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.01
1760926637.741	user_092	L	6272476	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.89	0.01
1760926637.795	user_092	L	6272578	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.99	0.1
1760926638.026	user_092	L	6272680	0	HOLD	20	779	0	0.069	93	A_매우안정	-3.97	0.06
1760926638.026	user_092	L	6272782	0	HOLD	20	779	0	0.069	93	A_매우안정	-2.29	-1.24
1760926638.31	user_092	L	6272884	0	HOLD	20	779	0	0.069	93	A_매우안정	-4.31	1.36
1760926638.31	user_092	L	6272987	0	HOLD	20	779	0	0.069	93	A_매우안정	-8.94	6.12
1760926638.334	user_092	L	6273088	0	HOLD	20	779	0	0.069	93	A_매우안정	-11.14	8.31
1760926638.425	user_092	L	6273190	0	HOLD	20	779	0	0.069	93	A_매우안정	-12.23	8.87
1760926638.598	user_092	L	6273292	0	HOLD	20	779	0	0.069	93	A_매우안정	-15.29	9.9
1760926638.649	user_092	L	6273394	1	RISE	20	779	0	0.069	93	A_매우안정	-20.25	11.81
1760926638.891	user_092	L	6273496	1	RISE	20	779	0	0.069	93	A_매우안정	-26.34	13.61
1760926638.891	user_092	L	6273598	1	RISE	20	779	0	0.069	93	A_매우안정	-33.43	16.29
1760926638.965	user_092	L	6273700	1	RISE	20	779	0	0.069	93	A_매우안정	-35.29	14.39
1760926639.178	user_092	L	6273802	1	RISE	20	779	0	0.069	93	A_매우안정	-33.81	10.63
1760926639.178	user_092	L	6273904	0	HOLD	21	779	546	0.129	87	A_매우안정	-33.12	8.18
1760926639.279	user_092	L	6274006	0	HOLD	21	779	546	0.129	87	A_매우안정	-33.26	6.77
1760926639.464	user_092	L	6274108	0	HOLD	21	779	546	0.129	87	A_매우안정	-29.66	2.05
1760926639.464	user_092	L	6274210	0	HOLD	21	779	546	0.129	87	A_매우안정	-27.09	-1.2
1760926639.75	user_092	L	6274312	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.4	-5.39
1760926639.753	user_092	L	6274414	0	HOLD	21	779	546	0.129	87	A_매우안정	-21.47	-7.2
1760926639.774	user_092	L	6274516	0	HOLD	21	779	546	0.129	87	A_매우안정	-20.38	-7.85
1760926639.865	user_092	L	6274618	0	HOLD	21	779	546	0.129	87	A_매우안정	-21.91	-5.76
1760926640.035	user_092	L	6274720	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.9	-4.3
1760926640.089	user_092	L	6274822	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.32	-4.46
1760926640.342	user_092	L	6274924	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.69	-3.75
1760926640.342	user_092	L	6275026	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.4	-4.01
1760926640.45	user_092	L	6275128	0	HOLD	21	779	546	0.129	87	A_매우안정	-21.64	-4.51
1760926640.63	user_092	L	6275231	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.12	-3.74
1760926640.63	user_092	L	6275332	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.39	-3.26
1760926640.72	user_092	L	6275434	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.22	-3.3
1760926640.919	user_092	L	6275536	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.36	-2.88
1760926640.944	user_092	L	6275638	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.83	-2.3
1760926641.034	user_092	L	6275740	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.86	-2.11
1760926641.205	user_092	L	6275842	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.58	-2.19
1760926641.305	user_092	L	6275944	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.56	-2.0
1760926641.49	user_092	L	6276046	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.2	-2.12
1760926641.49	user_092	L	6276148	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.55	-1.69
1760926641.575	user_092	L	6276250	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.68	-1.51
1760926641.777	user_092	L	6276352	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.41	-1.59
1760926641.778	user_092	L	6276454	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.43	-1.56
1760926641.889	user_092	L	6276556	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.55	-1.31
1760926642.072	user_092	L	6276658	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.64	-1.2
1760926642.114	user_092	L	6276760	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.91	-0.89
1760926642.358	user_092	L	6276862	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.85	-0.98
1760926642.358	user_092	L	6276963	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.91	-0.8
1760926642.429	user_092	L	6277066	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.76	-0.98
1760926642.642	user_092	L	6277168	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.78	-0.9
1760926642.642	user_092	L	6277269	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.9	-0.79
1760926642.744	user_092	L	6277372	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.99	-0.63
1760926642.941	user_092	L	6277473	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.36	-0.22
1760926642.941	user_092	L	6277575	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.71	0.13
1760926643.014	user_092	L	6277677	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.89	0.17
1760926643.226	user_092	L	6277779	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.86	0.09
1760926643.239	user_092	L	6277881	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.88	0.14
1760926643.329	user_092	L	6277983	0	HOLD	21	779	546	0.129	87	A_매우안정	-24.16	0.29
1760926643.512	user_092	L	6278085	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.76	-0.11
1760926643.599	user_092	L	6278189	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.7	-0.18
1760926643.81	user_092	L	6278290	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.63	-0.23
1760926643.81	user_092	L	6278391	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.39	-0.46
1760926643.87	user_092	L	6278493	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.06	-0.84
1760926644.094	user_092	L	6278595	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.09	-0.71
1760926644.094	user_092	L	6278697	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.92	-0.8
1760926644.185	user_092	L	6278799	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.04	-0.72
1760926644.38	user_092	L	6278901	0	HOLD	21	779	546	0.129	87	A_매우안정	-22.97	-0.7
1760926644.38	user_092	L	6279003	0	HOLD	21	779	546	0.129	87	A_매우안정	-23.09	-0.55
